Date,Robust Adaptive TSMOM,12-month TSMOM CTA
2009-02-23,1.2982924429673421,1.30321512608214
2009-02-24,1.29068508299666,1.2952716928188517
2009-02-25,1.2897688532445752,1.2935756974514085
2009-02-26,1.2905498574165566,1.2946438217017409
2009-02-27,1.2948567729885765,1.2992175950554812
2009-03-02,1.3130590761576189,1.3196050290745236
2009-03-03,1.3117638968035663,1.318081141019744
2009-03-04,1.2977862273882612,1.3028546729416648
2009-03-05,1.312711002133775,1.3190624645030826
2009-03-06,1.3088226788302697,1.3145812439745521
2009-03-09,1.3128227843212381,1.3190766340442488
2009-03-10,1.3024505894329215,1.3081527478542003
2009-03-11,1.3053928496365512,1.3108588787555449
2009-03-12,1.2961390576999796,1.3011444024702907
2009-03-13,1.2948995383091308,1.299949615985077
